Word_id,Swahili_word,English_translation
id_7iszpismmext.wav,nne,four
id_isfckkm13lko.wav,kumi,ten
id_wci1tzeka1tu.wav,sita,six
id_fs3xtdik8wjd.wav,saba,seven
id_xec3x2oeoefw.wav,saba,seven
id_u889nzpu8857.wav,hapana,no
id_7t9x52klwwnk.wav,mbili,two
id_qcht2vd1mc75.wav,kumi,ten
id_2026cz7qe8rt.wav,kumi,ten
id_dkjcji4ofxp6.wav,saba,seven
id_h4v4dpiy7l4y.wav,tano,five
id_xxqyzf12fhip.wav,nane,eight
id_hzzzpsqwoq3o.wav,kumi,ten
id_jjb1v315me3z.wav,nne,four
id_2ia11palltqy.wav,moja,one
id_o9o5lt1x1ak5.wav,kumi,ten
id_solcjuh0w6sn.wav,nane,eight
id_ghrgzuhl8mbj.wav,saba,seven
id_nwe4kmfdp6iv.wav,kumi,ten
id_zqoy2o0zve6t.wav,nne,four
id_hqxf01pc53ur.wav,saba,seven
id_39eqo7zuhrw5.wav,hapana,no
id_36t5xwy2dgg2.wav,hapana,no
id_172scgpa6j7j.wav,moja,one
id_3o4tslbwf02d.wav,hapana,no
id_lrduy4kd0l9m.wav,tisa,nine
id_pp4ttrnkdkgf.wav,tano,five
id_84ldvfqkl16q.wav,ndio,yes
id_qbe85f3t4cav.wav,nane,eight
id_nflxbdqlkxqb.wav,saba,seven
id_gasvodh0egsu.wav,tisa,nine
id_3bjfm0pzhivx.wav,mbili,two
id_ju5cqfzl8586.wav,tano,five
id_hh0ubh21vg5d.wav,sita,six
id_khr4zl9x8pek.wav,kumi,ten
id_ajss1tkmdd7z.wav,sita,six
id_2f202evzhjwk.wav,tisa,nine
id_7kalzf8g2hq5.wav,ndio,yes
id_epor36n7bdh3.wav,mbili,two
id_klfy3aux9myg.wav,hapana,no
id_mc9o31oe6q7u.wav,tatu,three
id_6lcykyju2a1f.wav,nane,eight
id_0jakfzax43oe.wav,saba,seven
id_9ak07reekdi3.wav,nne,four
id_nxnhmkp8903z.wav,tano,five
id_yjvonez9ka7g.wav,mbili,two
id_ra35013g0wt7.wav,nane,eight
id_596447eup9oy.wav,nane,eight
id_7pof02w7dlbl.wav,nane,eight
id_ajws25c9xwdk.wav,tano,five
id_cjz8yq10supd.wav,mbili,two
id_o2569sbuxrlu.wav,hapana,no
id_p8w11anz1gir.wav,tisa,nine
id_v235vddtg1sm.wav,nane,eight
id_ca1e1rlyiwa5.wav,saba,seven
id_4nhaqhmpro2d.wav,tisa,nine
id_hgxk47sqmr8w.wav,saba,seven
id_rgtqo0juem25.wav,tano,five
id_uaf1xkdkgdjo.wav,tano,five
id_f9j91igsst7f.wav,tatu,three
id_cjr4iqlhz49g.wav,moja,one
id_jfsvn2kv57dy.wav,nne,four
id_02yh4h2au53z.wav,tatu,three
id_w01qk78vteti.wav,saba,seven
id_3rk92s4rcgd4.wav,kumi,ten
id_1y15yyn3ymhp.wav,moja,one
id_maih0d0aw7s2.wav,tisa,nine
id_kdigr9fmz5pi.wav,hapana,no
id_j48unplyz5xk.wav,nane,eight
id_lk9l4v4n8oto.wav,saba,seven
id_ungdog8wgeaa.wav,tano,five
id_634gu2bx6dx7.wav,nne,four
id_92pd0g53n3c9.wav,sita,six
id_3oj2j7dal77u.wav,tatu,three
id_zbfnf75160ry.wav,tisa,nine
id_qux9rzi96eeu.wav,kumi,ten
id_0wvftak173os.wav,hapana,no
id_597j4jnuuqjy.wav,mbili,two
id_st6776aatgol.wav,tatu,three
id_p2oau0luxhww.wav,ndio,yes
id_z5idkrwyr29q.wav,tisa,nine
id_wztyx3ykba9f.wav,kumi,ten
id_u89ydp3i4jw4.wav,tisa,nine
id_xmicfkcwsx3y.wav,saba,seven
id_s56xvoran4l2.wav,saba,seven
id_6m0z2hx369mx.wav,kumi,ten
id_ieo1nynohd9s.wav,moja,one
id_6k2m2e85zkr7.wav,mbili,two
id_h6bon83fm46q.wav,moja,one
id_k18jsiu2wqz4.wav,sita,six
id_14lz38onupm6.wav,sita,six
id_iozm8o4cy8l6.wav,sita,six
id_jyxzwy6hqpz1.wav,hapana,no
id_v4hhr7mgflj9.wav,mbili,two
id_rx7vw6cjk520.wav,ndio,yes
id_8ii3xrw5x671.wav,tisa,nine
id_ismvn86we6rj.wav,nane,eight
id_iws4cs9wbc4r.wav,tisa,nine
id_lmh1r56kmqm1.wav,sita,six
id_qf6siymb8v1s.wav,ndio,yes
id_r8pi5tvnjr7y.wav,tano,five
id_sgaub2w8qc7m.wav,mbili,two
id_ty32bi0251ku.wav,tisa,nine
id_flehbkhti0eg.wav,saba,seven
id_kmsqrdwia7t5.wav,kumi,ten
id_h53tg8ngcvn1.wav,tatu,three
id_dhizjualnvo8.wav,saba,seven
id_o5lzo8ncu7rh.wav,moja,one
id_slpwkzjay0w9.wav,moja,one
id_ejg9julgwcxl.wav,sita,six
id_6onfy14u6ztv.wav,nane,eight
id_xbhxfpu2auxo.wav,ndio,yes
id_pbmx3ng14f12.wav,nane,eight
id_glmx3wv0suxm.wav,ndio,yes
id_pmg89uvhzz7q.wav,moja,one
id_xlzbiirsq295.wav,saba,seven
id_pk54wchc7mk7.wav,ndio,yes
id_sf2g4k6d2k7c.wav,tatu,three
id_9i9azhs6u6dj.wav,hapana,no
id_ypyewm9khlq6.wav,moja,one
id_340o949reb8z.wav,tatu,three
id_ilkmfbcv2rq6.wav,kumi,ten
id_5prc3lwxgzl1.wav,nane,eight
id_rh60wbu37m4e.wav,nne,four
id_13wgoppzfqb3.wav,mbili,two
id_erhi4t6tp394.wav,kumi,ten
id_w36i555nl4ww.wav,sita,six
id_m7mth6eiulae.wav,nne,four
id_uqsbtcg0wpt1.wav,moja,one
id_4xvr6mnh173e.wav,saba,seven
id_jhr81qgdnztn.wav,mbili,two
id_bh7qgquar3i1.wav,tano,five
id_7c1rifwlr08j.wav,saba,seven
id_ggnk24fsgmcm.wav,nane,eight
id_261p2v0a2s2e.wav,nane,eight
id_x8zq6vko7xab.wav,ndio,yes
id_385q2v9dcn68.wav,tisa,nine
id_je1lzuhwo7ug.wav,hapana,no
id_rlk2q99qj786.wav,hapana,no
id_wgwri94sgyy1.wav,ndio,yes
id_fea72rvrhn38.wav,tatu,three
id_y0yr1wzqrnc1.wav,moja,one
id_tdzhalnp8pbv.wav,nane,eight
id_poszu5k0wknu.wav,nne,four
id_6ar5dj3ebsum.wav,saba,seven
id_j0uu2dx8i4qr.wav,kumi,ten
id_5ux5nzox3dhj.wav,mbili,two
id_4izq1cxeamkh.wav,kumi,ten
id_9n5hetpohwsp.wav,tatu,three
id_arpzxwhl3714.wav,tisa,nine
id_q65izqe31eoq.wav,saba,seven
id_0knj7xl1b47j.wav,sita,six
id_7e5vu6pd6lkm.wav,kumi,ten
id_0ob70n4arevf.wav,kumi,ten
id_mpllng5tdj7q.wav,tano,five
id_660is7g565c3.wav,sita,six
id_ao6sqm031m70.wav,mbili,two
id_gfhus61l6300.wav,tano,five
id_m9tmesm3zx7a.wav,tano,five
id_dietxzcwpeut.wav,moja,one
id_qibuogfz57oe.wav,ndio,yes
id_k8jsyqs9zjh8.wav,moja,one
id_sevjnb1kbt3d.wav,hapana,no
id_j4u9jxt3qows.wav,hapana,no
id_upptook8ny0m.wav,kumi,ten
id_xi8w5woehel0.wav,hapana,no
id_tgngyxhsdqb0.wav,tatu,three
id_m1v6l6xxu4qr.wav,tisa,nine
id_lpckfn0jmlp3.wav,kumi,ten
id_8tusxl6mau8m.wav,nne,four
id_4x7u0i132hsy.wav,hapana,no
id_jr5jb638ithv.wav,nane,eight
id_ytf30g86rzs0.wav,moja,one
id_ug62m8m2bhwz.wav,moja,one
id_zcn6n6b4j6t7.wav,ndio,yes
id_ngfknlut9qlh.wav,mbili,two
id_t0i0gqcro6fd.wav,nane,eight
id_imvf7j5djhfy.wav,tatu,three
id_756zyn35i0aq.wav,moja,one
id_kpyuqxodvomt.wav,nne,four
id_h7fz8fuxx0jb.wav,kumi,ten
id_5x0ht0zjmu3l.wav,tisa,nine
id_9algfkobymge.wav,tisa,nine
id_n18aro100dmq.wav,nane,eight
id_tbbzxy9n6e72.wav,kumi,ten
id_n7szgr5esy13.wav,mbili,two
id_qg6p4zhexyrs.wav,tisa,nine
id_a8htpzcodyha.wav,nane,eight
id_3k3kl3r96mou.wav,hapana,no
id_cpl3c1bxg2u0.wav,tisa,nine
id_61a4qi5zhlnw.wav,tatu,three
id_tzm32rr48n5w.wav,moja,one
id_jsdrswtj3udn.wav,moja,one
id_fdsizrw8s6aw.wav,hapana,no
id_0itjjnswiixc.wav,tisa,nine
id_fu4oeu8yxagw.wav,tano,five
id_5aept469ixxv.wav,kumi,ten
id_daou7rpax24t.wav,ndio,yes
id_meaomzzggp3b.wav,mbili,two
id_0zmmsigc8qay.wav,sita,six
id_3muewbqjgx97.wav,hapana,no
id_cjhhxujadkd1.wav,mbili,two
id_snlc878z8yxm.wav,saba,seven
id_hdmkykank22v.wav,hapana,no
id_oec7fzpa444h.wav,tatu,three
id_8wx1jiwdu9cb.wav,mbili,two
id_4qz9309xnmut.wav,sita,six
id_0hbpuk3vsbh7.wav,mbili,two
id_3ueye0th313i.wav,ndio,yes
id_hr94bh5q9wez.wav,moja,one
id_k8u4moha573y.wav,kumi,ten
id_4u9ga349wjbo.wav,ndio,yes
id_hslf9h2g3c31.wav,moja,one
id_swh7ynisx48d.wav,tano,five
id_de8vpt1smqkr.wav,hapana,no
id_w4v4hsy9dg45.wav,mbili,two
id_a6f5bkswq8hs.wav,nne,four
id_v52asgqtlu7q.wav,nne,four
id_yqn812fljnu9.wav,tatu,three
id_qgi3xste6ghf.wav,nane,eight
id_6gmf4f3o7aig.wav,sita,six
id_nt2tl73rh373.wav,kumi,ten
id_wbha58xz7c3c.wav,mbili,two
id_dgjhqldd2su6.wav,saba,seven
id_flddeq4k3v5m.wav,sita,six
id_86fusq09iz8g.wav,saba,seven
id_0tuabdgr711r.wav,mbili,two
id_w5y5kqevftf0.wav,nne,four
id_xkxu2i1s1o02.wav,tano,five
id_1sp9nxhiq692.wav,nne,four
id_41xea6fn8t1c.wav,nane,eight
id_z6hnmu664s27.wav,saba,seven
id_t1gxyt89ob1o.wav,kumi,ten
id_et9ywncc14ze.wav,tisa,nine
id_fbe9wuv0fxz5.wav,ndio,yes
id_i1dlon0nyll9.wav,tatu,three
id_hdw2qouh6s5o.wav,hapana,no
id_qbqgmrgv66h7.wav,tisa,nine
id_k4sevc6lbx15.wav,tisa,nine
id_n96zp5kqmiso.wav,ndio,yes
id_1lrlnjt5yat0.wav,mbili,two
id_e12cioljm5fg.wav,hapana,no
id_pwovq4goavqf.wav,tisa,nine
id_p97ok5mxzcps.wav,tano,five
id_t4xbvwqx3qdu.wav,sita,six
id_iibctj967t32.wav,hapana,no
id_wj17bv5a18i2.wav,tatu,three
id_5xep74er3b29.wav,nne,four
id_zj21n1bb8z2a.wav,tano,five
id_6fdpysbf72mw.wav,hapana,no
id_cphbes68fzfj.wav,tatu,three
id_e8eowdx49hg4.wav,hapana,no
id_8kriy4cqm8kf.wav,moja,one
id_dkx40zcxwf33.wav,saba,seven
id_pxty0t2fqbyp.wav,tano,five
id_h0afn7o8hno7.wav,tano,five
id_1w5ir5qoyi3i.wav,tano,five
id_mrwa9fv0qu0s.wav,mbili,two
id_pn3841u3rbpo.wav,hapana,no
id_g419eeqs1bb0.wav,tano,five
id_krnj764xu7yx.wav,hapana,no
id_u9d8r4b9igf8.wav,tano,five
id_vb2o1oewmngb.wav,tatu,three
id_bd8xqn7cfod4.wav,hapana,no
id_5m2yibfhn7ss.wav,nane,eight
id_996icxksn4h2.wav,tatu,three
id_rlau1qiqnvm2.wav,tatu,three
id_yrcl5gq18chk.wav,mbili,two
id_8z60pkg3baky.wav,hapana,no
id_hb6qwucth9b2.wav,sita,six
id_zrcaxt5exauo.wav,sita,six
id_um8apj5nb2dd.wav,nne,four
id_70bh729tyncq.wav,hapana,no
id_xip0cthgyhk6.wav,ndio,yes
id_z4ju3oaexhpl.wav,mbili,two
id_n9hutmr62qsa.wav,nne,four
id_beqpnbstt014.wav,nane,eight
id_b2u2cogk1h6v.wav,tatu,three
id_37rxy8ilejyd.wav,tatu,three
id_chc9ydmytq5i.wav,nne,four
id_0plej5f4lbcg.wav,tisa,nine
id_o9qs0yr20nqp.wav,sita,six
id_2lpkjo7vgfxc.wav,nane,eight
id_hz5i2qubwtii.wav,mbili,two
id_2r4129830v9p.wav,nane,eight
id_u4fwyx3l8010.wav,tatu,three
id_ynr0q6778lyb.wav,mbili,two
id_jiz09p5ucmlu.wav,ndio,yes
id_5f8yctjj7al9.wav,tano,five
id_4w2kcae9ppr2.wav,nane,eight
id_bo3q87mwjvo5.wav,ndio,yes
id_w33nxjq309ps.wav,hapana,no
id_rmmdv487kr37.wav,nne,four
id_tj4g0fqiu2c8.wav,ndio,yes
id_ywaknrt9lzm3.wav,nane,eight
id_ebwouc9dh9ai.wav,kumi,ten
id_g3g18bt9ut49.wav,nane,eight
id_03gbgoj40xmf.wav,mbili,two
id_sziahp5dpvtl.wav,sita,six
id_n1si61ujqiis.wav,nne,four
id_p21c4arem1k4.wav,sita,six
id_yd1av5i3tv3l.wav,ndio,yes
id_44jsl0vpt5b2.wav,hapana,no
id_e7wjk4tjr06l.wav,moja,one
id_vdabkaxbjinv.wav,tatu,three
id_e5a5b7wxosay.wav,nane,eight
id_ckbanly9aqvj.wav,tano,five
id_8mn0mera5yjd.wav,moja,one
id_nx1rxa4vf5th.wav,nne,four
id_ngup57bbw6q2.wav,nne,four
id_gz425viwawqa.wav,mbili,two
id_ylehl0vdhpcd.wav,tatu,three
id_tzmivhyc0xyv.wav,sita,six
id_8me3g3wgerd3.wav,tisa,nine
id_nzl6ftey14wp.wav,moja,one
id_vlncix0q7p3z.wav,ndio,yes
id_mwbzcltd42po.wav,nne,four
id_sp7tx5oxcxql.wav,tano,five
id_t80o7sz4xdp8.wav,kumi,ten
id_smtkiilr4v28.wav,tisa,nine
id_e1g9u2cb1kdk.wav,kumi,ten
id_cr5s0vt9yfyp.wav,nane,eight
id_jnfwif96wx9p.wav,tisa,nine
id_g09dylquxayk.wav,kumi,ten
id_qxytmbyg50t0.wav,ndio,yes
id_hdkh86n6y47o.wav,ndio,yes
id_6uzw3xtmxl51.wav,tatu,three
id_l82f23dfdno2.wav,kumi,ten
id_06poxcfxishj.wav,mbili,two
id_8mjw8pfqfpz7.wav,sita,six
id_gxac79scauyh.wav,sita,six
id_g8niq1662n07.wav,nne,four
id_m4voy66nxi6l.wav,mbili,two
id_dbhyt6c8sg9z.wav,hapana,no
id_hse1p0a4v6h7.wav,tatu,three
id_b7354yonq4qg.wav,moja,one
id_xt313vl14byj.wav,ndio,yes
id_nfh0tlk17jna.wav,nane,eight
id_tdq5nsp5nqkd.wav,hapana,no
id_9w9iuirwru6o.wav,tatu,three
id_d70n2ic961re.wav,tano,five
id_7so7re7zmheg.wav,tano,five
id_7jka4xxh9dej.wav,nane,eight
id_ez958orqds5u.wav,mbili,two
id_a7j8s6x5y9o1.wav,sita,six
id_c84hg0o9hvmr.wav,moja,one
id_18p1yuzdif7j.wav,mbili,two
id_975397ruthla.wav,moja,one
id_5enu5fefig4g.wav,nane,eight
id_cnhza1dbtb7j.wav,sita,six
id_dwpscsrrv9t3.wav,moja,one
id_xkz8z5pvctcd.wav,tatu,three
id_h57ucmv86cmm.wav,sita,six
id_igdyf7ms42ul.wav,kumi,ten
id_w187d8zbuq4k.wav,ndio,yes
id_qig21eszzha3.wav,mbili,two
id_7tteeikfcebl.wav,nne,four
id_xxn9im3phodn.wav,tano,five
id_zj9j089zbeu9.wav,tisa,nine
id_kr078ru2ybae.wav,hapana,no
id_vzlk6benugxk.wav,tatu,three
id_lvxwr3nxmd66.wav,tano,five
id_e0dnfv6ggbzh.wav,kumi,ten
id_mk4t16i1t7mm.wav,kumi,ten
id_qms4q15m1iz9.wav,moja,one
id_d0se9m96zne7.wav,nne,four
id_dbwqpm0viykb.wav,tatu,three
id_999i01g5vky9.wav,nne,four
id_p0oigtbidzfe.wav,sita,six
id_nz096zt4us7t.wav,moja,one
id_8h2qqnmzu34w.wav,hapana,no
id_37wc2c4doc5l.wav,tatu,three
id_mljjb5fvar0t.wav,moja,one
id_j5bzocizvzla.wav,ndio,yes
id_dotrv4vdeqqt.wav,saba,seven
id_f6jh8j9k0fhl.wav,nane,eight
id_9mvo2k0n97bv.wav,moja,one
id_m3q0uzr8ge1w.wav,saba,seven
id_1pt4ceg6frfw.wav,tisa,nine
id_3ly3rgl0hkel.wav,ndio,yes
id_ki0p49d51f3j.wav,hapana,no
id_wascz07tt9id.wav,tatu,three
id_t3u7yaflc1ko.wav,kumi,ten
id_tbouclvrl4cd.wav,hapana,no
id_vdiuxb9j3ucx.wav,tisa,nine
id_inb2lg66ekbf.wav,mbili,two
id_e7cz4t8zp3bi.wav,mbili,two
id_eocs2nc026xo.wav,hapana,no
id_sw9a948kzikb.wav,moja,one
id_yvpt6g2adoh1.wav,sita,six
id_uly4rk9xqb1b.wav,nne,four
id_nc83ldehvx6k.wav,tatu,three
id_o9vh7mjxkjhw.wav,tatu,three
id_51uefqfmx9rz.wav,mbili,two
id_faok7enuu1ne.wav,moja,one
id_kvcjraomtgxe.wav,tatu,three
id_mxd8e0qaffwf.wav,tisa,nine
id_hax9jbsyx4kx.wav,tano,five
id_tf3fx45dvhf3.wav,moja,one
id_hgsoabjwcfiq.wav,ndio,yes
id_xctcd7rijtix.wav,hapana,no
id_ry7sq4bw46a1.wav,nane,eight
id_tiiqh6uq6s2f.wav,hapana,no
id_wug5kndcavtv.wav,hapana,no
id_50detx17vfnl.wav,ndio,yes
id_xuqymciajqqz.wav,tano,five
id_09yb6k6xebk5.wav,nane,eight
id_ir2a4c48dytv.wav,nane,eight
id_85e06krywulo.wav,tatu,three
id_pcitc6soxgo7.wav,tisa,nine
id_1izzii125db0.wav,hapana,no
id_cdxl1wbdn9pn.wav,hapana,no
id_15el2oang2ug.wav,saba,seven
id_f4mlh4tc7xiw.wav,nane,eight
id_8d48a00flo5q.wav,tatu,three
id_we6bkbqc8v11.wav,mbili,two
id_y9gsfsua1ca1.wav,nne,four
id_50i17ma6pfuw.wav,ndio,yes
id_i6ps7d05do3h.wav,tatu,three
id_0103ld0glclv.wav,tano,five
id_q7uoc9lbv49g.wav,tano,five
id_t4bve9r0rq8b.wav,sita,six
id_xhayxumxyll9.wav,tisa,nine
id_s7fu0t33l3d1.wav,hapana,no
id_euagjw23rgmv.wav,tatu,three
id_224grqydiy3t.wav,nane,eight
id_zy9s7sdnhb8n.wav,kumi,ten
id_i62hbq2pw2ya.wav,moja,one
id_qlil9t1q7x9r.wav,tano,five
id_4byd70k92kjl.wav,tano,five
id_a03er93r6nbq.wav,tatu,three
id_y292nl3x6duc.wav,mbili,two
id_tirelk3pxtsq.wav,kumi,ten
id_rbach60n862o.wav,ndio,yes
id_rf0pt8feghep.wav,nane,eight
id_shqk4g5vqti4.wav,tisa,nine
id_ta8zpg2e2ctb.wav,moja,one
id_svwbs6og58bd.wav,nne,four
id_4gbdthllm11n.wav,hapana,no
id_7g2w06r26ue9.wav,tisa,nine
id_0pl250m9dm5j.wav,tano,five
id_f34ewbljuj9s.wav,moja,one
id_77g57wkqgp9o.wav,nane,eight
id_cisussicd4d4.wav,saba,seven
id_v52azydqljby.wav,tisa,nine
id_h6rd3p7tzhsg.wav,tatu,three
id_bzxj7tl9uqdk.wav,mbili,two
id_xyaoq32mwjnt.wav,moja,one
id_4opne2cxrzu6.wav,nane,eight
id_5ko1fllrs0fr.wav,tano,five
id_fbsm9iga61nc.wav,nane,eight
id_5h7jzc0zij00.wav,tisa,nine
id_zlqxorfrvppw.wav,nne,four
id_ffwdefh486ns.wav,moja,one
id_gkzgdiaubypq.wav,moja,one
id_vorulw490ux9.wav,tano,five
id_4e8pojot18z8.wav,sita,six
id_rnwc1i7zfsch.wav,nane,eight
id_ixvuyrjedz0p.wav,nne,four
id_3yym80t1sb53.wav,nane,eight
id_qbey3wog334x.wav,nane,eight
id_9ul25izv4e3j.wav,tisa,nine
id_d2i3waa34xwr.wav,kumi,ten
id_egv3mx0ygdlc.wav,tisa,nine
id_5yfzsgchpxf3.wav,tatu,three
id_tj1zs66a1rmp.wav,saba,seven
id_2wyqdsq0oajx.wav,moja,one
id_5dyvyhupwyil.wav,nne,four
id_ab7djeuvgxii.wav,sita,six
id_drc8ugieob3g.wav,tano,five
id_6afmf1lnuks3.wav,kumi,ten
id_f73ny8khxphc.wav,moja,one
id_edmgvsrdtu3r.wav,mbili,two
id_ena9f14dzgws.wav,nane,eight
id_6cp1m2j1hygz.wav,tano,five
id_ypicpq5bl8yq.wav,tano,five
id_ie3qlq09l27v.wav,nane,eight
id_x94g6dvzz2y8.wav,ndio,yes
id_qt4n88i1um33.wav,nne,four
id_5y7zx54bzvd7.wav,tisa,nine
id_gqybbcl52nc3.wav,sita,six
id_720ll1ijy7er.wav,ndio,yes
id_fem35o39b8qv.wav,kumi,ten
id_4vmcphj7wzsx.wav,hapana,no
id_v5tmm90dgjgx.wav,nane,eight
id_4egl7kxvhe2m.wav,hapana,no
id_87e0gnt2af7y.wav,ndio,yes
id_n5n7rv0y1ar0.wav,tano,five
id_lj5jy851eqik.wav,saba,seven
id_z2hbv4h38cb1.wav,ndio,yes
id_0fh08ayr6x92.wav,mbili,two
id_bm799pnqq0t9.wav,moja,one
id_ycj5r0yz4nzl.wav,nne,four
id_3sq66j3fuo4l.wav,hapana,no
id_5qkh1q6nvexh.wav,nne,four
id_0g8u1xbirlkn.wav,moja,one
id_sge0guasg3q3.wav,saba,seven
id_5ir89fokml4w.wav,tatu,three
id_po7cgm93ozwk.wav,mbili,two
id_6ib5ta59zs46.wav,moja,one
id_1o9ol53exqhv.wav,tano,five
id_2mgapraafo2t.wav,hapana,no
id_mtpqg4tjsitl.wav,nane,eight
id_kb1536xxb8rn.wav,saba,seven
id_2hb172lvpp6t.wav,tisa,nine
id_pi5c6xbrm8gf.wav,tatu,three
id_6xgbwz7xb29x.wav,saba,seven
id_nixkamn8js4o.wav,moja,one
id_0k74npsz0bjr.wav,kumi,ten
id_hliy67bxu5kh.wav,ndio,yes
id_hv2gcfou5guf.wav,nane,eight
id_x02w4cpx9z0v.wav,tatu,three
id_ngxzr6iphsxm.wav,tano,five
id_q9fzvn0ie4qr.wav,nne,four
id_gnyibp2q6ifk.wav,saba,seven
id_cc8vxfipo0xl.wav,tisa,nine
id_ny179ruihwtb.wav,nane,eight
id_m5nue756elr8.wav,saba,seven
id_bru5qqvk4pk6.wav,kumi,ten
id_owym10jkb4rc.wav,nne,four
id_az4y55khhnz3.wav,sita,six
id_l0jb1w58rrf4.wav,sita,six
id_pwe22n5gqj0i.wav,tisa,nine
id_aj6vlplkwue4.wav,nane,eight
id_mg90v0mjpp8o.wav,tisa,nine
id_jg94jhjj77v8.wav,nne,four
id_sucl0pu3d8fb.wav,moja,one
id_uu29npp28lkg.wav,saba,seven
id_nb4bvwqu32f6.wav,mbili,two
id_dyck5493haas.wav,saba,seven
id_4qztrf2u64i4.wav,tisa,nine
id_a0j6pmpx9oa9.wav,saba,seven
id_037hi7s3a8la.wav,ndio,yes
id_95op2xns4x7h.wav,saba,seven
id_briuen99dlq7.wav,sita,six
id_17jlu6m2k0la.wav,hapana,no
id_qcakejjknfsw.wav,saba,seven
id_4jnpmmh4imwl.wav,sita,six
id_x9gq7biop84i.wav,ndio,yes
id_prbj5dx74jru.wav,nne,four
id_i3jn0w8fr1d2.wav,ndio,yes
id_nf8xmqfq4rwk.wav,nne,four
id_o55alyxhdzou.wav,tatu,three
id_xmvgyc0cguis.wav,tisa,nine
id_egaw9u9cr1qa.wav,tano,five
id_0rwk70xuzujr.wav,mbili,two
id_2lw9vv1o5f1q.wav,tatu,three
id_pewfkx63ta4i.wav,kumi,ten
id_1w5i2g7yiqim.wav,tatu,three
id_jlmxp80dttyz.wav,tano,five
id_o3dzudeeq28b.wav,tisa,nine
id_9fcqw2gfolqw.wav,nne,four
id_2vqv9u33zan3.wav,hapana,no
id_1j02n5ymm8lz.wav,tano,five
id_hk16q6vbxr6p.wav,ndio,yes
id_vflzr58se3n7.wav,nne,four
id_egxt8u8bv38p.wav,hapana,no
id_33xt09xh6sn5.wav,hapana,no
id_wvc1mduv18y7.wav,hapana,no
id_qh6u2ldf50mm.wav,sita,six
id_gvdolfou4xhp.wav,tatu,three
id_mjbzh9sc3wse.wav,hapana,no
id_fxyt250m8rc2.wav,kumi,ten
id_wary07bbrsnl.wav,kumi,ten
id_c8pphgfn613h.wav,kumi,ten
id_hg4v37kwsa9g.wav,moja,one
id_0j43xndx0wqg.wav,tano,five
id_90pph43r621b.wav,tisa,nine
id_he49180905f1.wav,moja,one
id_fnftlfofe015.wav,tisa,nine
id_m1iypein5x8n.wav,tano,five
id_zlisv15so550.wav,tisa,nine
id_a565oea8zt35.wav,kumi,ten
id_iunhxpn24h7f.wav,tatu,three
id_adx0ht2hzyk5.wav,moja,one
id_7jnq4b1eqquq.wav,kumi,ten
id_89vhyz1kzepp.wav,sita,six
id_y5x3le7iyggo.wav,ndio,yes
id_nlwhtp8hfxeq.wav,kumi,ten
id_lz1n81k5lao8.wav,sita,six
id_smn1yoglyvhz.wav,kumi,ten
id_izklnf5y526t.wav,hapana,no
id_yvke2nbdqnk0.wav,sita,six
id_1ojj7pyd271b.wav,ndio,yes
id_rc3m9tpazj6g.wav,kumi,ten
id_mdn6aobr92pf.wav,sita,six
id_oxmhzjvk662c.wav,ndio,yes
id_k90fespenih0.wav,moja,one
id_yov0g91b2cto.wav,sita,six
id_dd532clfsj8s.wav,moja,one
id_a7r1w5zoa4on.wav,moja,one
id_t1da9qa75ij7.wav,saba,seven
id_1e1d7ahr4xly.wav,moja,one
id_88u02hzlncwd.wav,sita,six
id_vufwpwiy82la.wav,nane,eight
id_9nulh7pemzeg.wav,nne,four
id_f8sy4jq7q7i9.wav,tatu,three
id_4ghvrnt32pz4.wav,nane,eight
id_i4wm36h5jthm.wav,hapana,no
id_hvzokke0mks8.wav,nne,four
id_nde94v94qk45.wav,hapana,no
id_soblinbb75gz.wav,tatu,three
id_d9vu7rxa8x63.wav,ndio,yes
id_l6mo4vmkntse.wav,tatu,three
id_n8nhb6tfsu1x.wav,tano,five
id_q7fxbd8dgh5o.wav,mbili,two
id_0as8zaj3f7e0.wav,mbili,two
id_7h6ajat6m4yo.wav,sita,six
id_n6n3ejhrfrnu.wav,tano,five
id_byhwq1ziwftc.wav,ndio,yes
id_c6kwfo9ll39r.wav,mbili,two
id_91w9gz70pekg.wav,hapana,no
id_fwtshp5pwegd.wav,moja,one
id_vhgy8w3uceeq.wav,moja,one
id_rf6o0w1uinfy.wav,sita,six
id_98nea0yc6hj7.wav,ndio,yes
id_9q1oxshrodwx.wav,moja,one
id_57qq31tiel2m.wav,sita,six
id_n3dz8s6yhizc.wav,tano,five
id_vixyzzbfnfnq.wav,kumi,ten
id_o0zfl0p4z3zi.wav,ndio,yes
id_bo3voxkx4890.wav,tisa,nine
id_vcc1uosd2ifq.wav,saba,seven
id_mldsa0piqngd.wav,hapana,no
id_wesg73e90shx.wav,saba,seven
id_1v9r4aaiby42.wav,nne,four
id_r51k50vi8lug.wav,saba,seven
id_prc1roplyctc.wav,tatu,three
id_cpumxfmailyh.wav,nne,four
id_kw9tj53fucj2.wav,saba,seven
id_4d41hpl43uqz.wav,kumi,ten
id_f0sv0jhwp84l.wav,tisa,nine
id_rjl6li44m21s.wav,nane,eight
id_1agr9423s1zz.wav,tatu,three
id_ea88by7h1ri9.wav,tano,five
id_53w7q7thuvt3.wav,tano,five
id_t8gx0vs0w8k6.wav,mbili,two
